,listing_id,num_rooms,square_meters,renovation,ceiling_height,garbage_chute,house_size,flat_floor,type_of_building,price_per_month,deposit,utility_bills,rental_period,prepayment,metro,balcony_count,loggia_count,combined_bathroom_count,separated_bathroom_count,windows_street,windows_yard,kids_allowded,pets_allowded,is_dishwasher,is_internet,is_air_conditioner,is_bathtub,is_shower,is_tv,is_furniture_in_kitchen,is_washing_machine,is_furniture_in_rooms,is_fridge,is_phone,passenger_elevator_capacity,cargo_elevator_capacity,square_meters_rounded,parking_mult_lev,roof_parking,ground_parking,parking_unknown,parking_open,undergr_parking
17127,271497987,1.0,26.0,4,2.8,0,20,3,0.040633186555933336,75000.0,75000.0,0.0,0,1.0,0.005462348809988295,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,3,1,25.0,0,0,0,0,0,1
17128,273082819,3.0,74.0,4,2.8,0,14,9,0.19240844991917952,75000.0,75000.0,0.0,0,1.0,0.0015049328354049384,0,2,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,2,0,75.0,0,0,0,1,0,0
17129,274823644,2.0,42.0,4,2.64,0,11,9,0.3552198874087286,75000.0,75000.0,0.0,0,1.0,0.007580402430187838,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
17130,274906799,2.0,53.0,1,2.65,1,14,2,0.3552198874087286,80000.0,80000.0,0.0,0,1.0,0.017446073240064655,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,55.0,0,0,0,1,0,0
17131,274878695,3.0,60.0,2,2.64,0,5,4,0.19240844991917952,80000.0,80000.0,0.0,0,1.0,0.0015049328354049384,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,60.0,0,0,0,1,0,0
17132,229043815,1.0,23.0,2,2.64,0,5,1,0.19240844991917952,81000.0,20000.0,0.0,1,1.0,0.005573825316314587,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,25.0,0,0,0,1,0,0
17133,273358088,3.0,79.0,4,3.1,0,5,5,0.007636140683350984,82000.0,82000.0,0.0,0,1.0,0.007580402430187838,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,80.0,0,0,0,1,0,0
17134,269997273,1.0,32.0,4,3.2,0,6,4,0.19240844991917952,85000.0,85000.0,0.0,0,1.0,0.007580402430187838,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,2,0,30.0,0,0,1,0,0,0
17135,274860238,2.0,50.0,4,2.64,0,5,5,0.19240844991917952,85000.0,30000.0,0.0,0,2.0,0.007580402430187838,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,50.0,0,0,0,1,0,0
17136,263980613,2.0,46.0,1,2.64,0,17,15,0.17852962488155621,85000.0,85000.0,0.0,0,1.0,0.007580402430187838,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,45.0,0,0,0,0,0,1
17137,273940222,3.0,83.0,2,3.0,0,7,4,0.19240844991917952,87000.0,95000.0,0.0,0,1.0,0.005573825316314587,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,85.0,0,0,1,0,0,0
17138,269114830,3.0,75.0,2,2.64,0,9,4,0.19240844991917952,90000.0,90000.0,0.0,0,1.0,0.005462348809988295,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,75.0,0,0,0,1,0,0
17139,274404456,2.0,90.0,2,2.64,1,14,14,0.19240844991917952,90000.0,90000.0,0.0,0,1.0,0.005573825316314587,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,90.0,0,0,1,0,0,0
17140,267162314,3.0,63.0,3,2.64,0,19,2,0.040633186555933336,90000.0,90000.0,0.0,0,1.0,0.007580402430187838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,0,0,0,1,0,0
17141,272815777,1.0,37.2,1,2.64,0,7,6,0.17852962488155621,90000.0,90000.0,0.0,0,1.0,0.005573825316314587,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,35.0,0,0,0,1,0,0
17142,274057564,2.0,45.0,2,2.64,0,13,13,0.17852962488155621,95000.0,95000.0,0.0,0,1.0,0.007580402430187838,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
17143,256567842,2.0,63.2,2,2.64,0,17,4,0.17852962488155621,95000.0,95000.0,0.0,0,1.0,0.002898389164483585,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,65.0,0,0,0,1,0,0
17144,263113525,1.0,45.0,1,2.64,0,16,3,0.13204392174349255,99000.0,99000.0,0.0,1,1.0,0.007580402430187838,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,45.0,0,0,0,0,0,1
17145,274657483,1.0,35.0,1,3.0,0,20,2,0.17852962488155621,100000.0,100000.0,0.0,0,1.0,0.005573825316314587,1,1,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,1,35.0,0,0,0,1,0,0
17146,273890365,3.0,72.0,2,3.2,0,12,3,0.17852962488155621,100000.0,100000.0,0.0,0,1.0,0.007580402430187838,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,70.0,0,0,0,1,0,0
17147,272501495,2.0,45.0,1,3.0,0,14,8,0.040633186555933336,100000.0,100000.0,0.0,0,1.0,0.007580402430187838,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,45.0,0,0,0,0,0,1
17148,272547550,3.0,64.2,1,3.2,0,13,8,0.17852962488155621,100000.0,100000.0,0.0,0,0.0,0.007580402430187838,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,2,0,65.0,0,0,0,0,0,1
17149,274540368,1.0,41.0,1,2.64,0,9,4,0.13204392174349255,100000.0,100000.0,0.0,0,1.0,0.007580402430187838,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,40.0,0,0,0,1,0,0
17150,270223116,2.0,45.3,1,3.7,0,3,2,0.17852962488155621,100000.0,110000.0,0.0,0,1.0,0.005573825316314587,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
17151,273947574,2.0,45.0,1,2.64,0,3,3,0.17852962488155621,100000.0,110000.0,0.0,0,1.0,0.005573825316314587,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
17152,274901535,3.0,95.0,3,3.0,1,6,4,0.19240844991917952,100000.0,100000.0,0.0,0,1.0,0.005573825316314587,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,95.0,0,0,0,1,0,0
17153,270903454,1.0,37.0,1,2.64,0,20,2,0.13204392174349255,105000.0,105000.0,0.0,0,1.0,0.005573825316314587,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,35.0,0,0,0,1,0,0
17154,267319202,2.0,43.0,4,3.0,0,18,12,0.040633186555933336,110000.0,110000.0,0.0,0,1.0,0.007580402430187838,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,45.0,0,0,0,0,0,1
17155,274009123,2.0,77.0,1,2.64,0,18,9,0.17852962488155621,110000.0,110000.0,0.0,0,1.0,0.007580402430187838,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,75.0,0,0,0,1,0,0
17156,273351165,1.0,40.0,2,3.2,0,15,9,0.13204392174349255,110000.0,110000.0,0.0,0,1.0,0.007580402430187838,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,40.0,0,0,0,0,0,1
17157,263811245,2.0,54.0,1,2.64,0,20,6,0.17852962488155621,114999.0,119999.0,0.0,0,1.0,0.005573825316314587,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,55.0,0,0,0,0,0,1
17158,271476106,3.0,70.0,1,3.2,1,8,4,0.007636140683350984,120000.0,120000.0,0.0,0,1.0,0.005573825316314587,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,70.0,0,0,0,1,0,0
17159,273343648,3.0,64.0,1,3.0,0,13,13,0.040633186555933336,120000.0,120000.0,0.0,0,1.0,0.007580402430187838,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,65.0,0,0,0,0,0,1
17160,270749809,2.0,50.0,2,2.64,0,6,2,0.17852962488155621,120000.0,120000.0,0.0,0,1.0,0.005573825316314587,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,50.0,0,0,0,1,0,0
17161,240981022,2.0,41.0,1,2.64,0,6,3,0.17852962488155621,120000.0,120000.0,0.0,0,1.0,0.005573825316314587,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
17162,268660826,2.0,58.0,2,3.0,1,21,3,0.17852962488155621,120000.0,120000.0,0.0,0,1.0,0.002898389164483585,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,2,2,60.0,1,0,0,0,0,0
17163,273574995,2.0,49.7,3,4.1,1,12,2,0.19240844991917952,125000.0,125000.0,0.0,0,1.0,0.007580402430187838,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,50.0,0,0,0,1,0,0
17164,262978969,3.0,107.0,2,2.64,1,8,5,0.19240844991917952,130000.0,135000.0,0.0,0,1.0,0.005573825316314587,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,105.0,0,0,0,1,0,0
17165,273514512,2.0,64.0,1,2.64,0,20,6,0.040633186555933336,130000.0,130000.0,0.0,0,1.0,0.007580402430187838,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,65.0,0,0,0,1,0,0
17166,265895059,2.0,57.0,1,2.64,1,9,4,0.19240844991917952,130000.0,130000.0,0.0,0,1.0,0.005573825316314587,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,55.0,0,0,0,1,0,0
17167,273996376,1.0,31.5,3,2.64,1,12,6,0.09018449361797001,30000.0,30000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,2,0,30.0,0,0,0,1,0,0
17168,273976145,1.0,38.0,3,2.64,1,9,4,0.13204392174349255,31000.0,31000.0,0.0,0,1.0,0.009698456050387381,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,40.0,0,0,1,0,0,0
17169,274053512,1.0,39.0,4,2.6,0,14,2,0.3552198874087286,32900.0,32900.0,0.0,0,1.0,0.014603422328744217,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,40.0,0,0,0,1,0,0
17170,273857942,1.0,39.1,3,2.64,0,14,2,0.3552198874087286,33000.0,33000.0,0.0,0,1.0,0.014603422328744217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,1,0,0
17171,270398539,2.0,52.0,3,2.64,0,16,10,0.09018449361797001,34000.0,34000.0,0.0,0,1.0,0.009698456050387381,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,50.0,0,0,0,1,0,0
17172,274218524,1.0,39.0,3,2.48,1,16,16,0.09018449361797001,28000.0,28000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,40.0,0,0,1,0,0,0
17173,257595268,1.0,34.0,3,2.7,0,9,1,0.19240844991917952,33000.0,30000.0,0.0,0,1.0,0.014603422328744217,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
17174,274950382,1.0,32.0,4,2.64,0,9,9,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,30.0,0,0,0,1,0,0
17175,274024492,2.0,42.0,4,2.64,0,5,3,0.19240844991917952,35000.0,15000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,40.0,0,0,0,1,0,0
17176,273308660,2.0,44.0,3,2.64,1,9,2,0.09018449361797001,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
17177,274193252,1.0,34.0,4,2.5,0,14,12,0.3552198874087286,37000.0,37000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,2,0,35.0,0,0,0,1,0,0
17178,273937930,1.0,42.0,2,2.48,1,9,6,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.009698456050387381,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2,0,40.0,0,0,1,0,0,0
17179,273720970,1.0,44.0,2,2.64,0,22,8,0.17852962488155621,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,45.0,0,0,0,1,0,0
17180,274155738,3.0,65.0,3,2.7,0,9,2,0.3552198874087286,49900.0,49900.0,0.0,0,1.0,0.014603422328744217,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,65.0,0,0,0,0,1,0
17181,274575447,3.0,68.0,2,2.64,1,16,11,0.09018449361797001,55000.0,55000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,2,0,70.0,0,0,0,1,0,0
17182,274893088,3.0,68.0,3,2.48,1,16,11,0.09018449361797001,55000.0,55000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,2,0,70.0,0,0,1,0,0,0
17183,274798442,1.0,33.0,3,2.64,1,9,9,0.13204392174349255,24000.0,24000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
17184,274386898,1.0,34.0,3,2.64,1,12,7,0.09018449361797001,25300.0,25300.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,2,0,35.0,0,0,0,1,0,0
17185,265345113,1.0,39.0,3,2.64,1,12,5,0.3552198874087286,25000.0,25000.0,0.0,0,1.0,0.014603422328744217,2,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,0,40.0,0,0,1,0,0,0
17186,273922904,1.0,40.0,3,2.64,0,12,9,0.3552198874087286,26000.0,26000.0,0.0,0,1.0,0.014603422328744217,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,40.0,0,0,0,1,0,0
17187,274534785,1.0,33.0,3,2.64,1,9,4,0.09018449361797001,26000.0,15000.0,0.0,0,1.0,0.014603422328744217,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
17188,272179588,1.0,41.0,3,2.64,0,9,6,0.3552198874087286,27000.0,27000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,40.0,0,0,0,0,1,0
17189,272944528,1.0,38.0,3,2.64,0,12,9,0.3552198874087286,27000.0,27000.0,0.0,0,0.0,0.014603422328744217,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,40.0,0,0,0,1,0,0
17190,274213596,1.0,40.0,3,2.64,1,9,1,0.09018449361797001,29000.0,29000.0,0.0,0,1.0,0.014603422328744217,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
17191,274764325,1.0,38.0,3,2.64,1,9,8,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.009698456050387381,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,40.0,0,0,0,1,0,0
17192,192074160,1.0,40.0,3,3.0,1,22,4,0.09018449361797001,30000.0,30000.0,0.0,0,1.0,0.002508221392341564,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,40.0,0,0,1,0,0,0
17193,274896405,1.0,44.0,3,2.64,1,12,9,0.09018449361797001,30000.0,30000.0,0.0,0,1.0,0.014603422328744217,2,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,2,0,45.0,0,0,0,1,0,0
17194,195472841,1.0,37.0,3,2.64,1,12,4,0.09018449361797001,30000.0,30000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,1,0,0,0
17195,243572937,1.0,41.0,3,2.48,1,16,5,0.09018449361797001,30000.0,30000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,1,0,0,0
17196,273899311,1.0,34.7,3,2.64,1,9,7,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
17197,273900677,1.0,32.1,3,2.64,1,12,11,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,30.0,0,0,0,1,0,0
17198,274886916,1.0,38.8,2,2.7,0,12,11,0.3552198874087286,31500.0,31500.0,0.0,0,1.0,0.009698456050387381,0,2,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,40.0,0,0,0,1,0,0
17199,274978384,2.0,45.0,3,2.64,1,9,2,0.09018449361797001,32000.0,32000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,1,0,0,0
17200,273952292,1.0,36.0,3,2.64,1,12,2,0.13204392174349255,32000.0,32000.0,0.0,0,1.0,0.014603422328744217,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,2,0,35.0,0,0,0,1,0,0
17201,274892631,1.0,39.0,2,2.64,1,12,3,0.3552198874087286,32000.0,32000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,40.0,0,0,1,0,0,0
17202,274753291,2.0,52.0,3,2.64,1,12,8,0.3552198874087286,32000.0,15000.0,0.0,0,1.0,0.009698456050387381,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,50.0,0,0,1,0,0,0
17204,274581783,1.0,30.0,3,2.64,0,9,2,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,30.0,0,0,0,0,1,0
17205,274089703,1.0,39.0,2,2.64,1,12,11,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009698456050387381,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
17206,274036248,1.0,35.0,4,2.6,0,12,3,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,35.0,0,0,0,1,0,0
17207,274871817,2.0,45.0,2,2.64,1,9,7,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
17208,267665988,1.0,35.0,3,2.64,1,9,4,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
17209,274939892,2.0,44.0,3,2.64,1,9,8,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,1,0,0,0
17210,274840788,2.0,52.0,3,2.48,1,16,9,0.09018449361797001,35000.0,35000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,50.0,0,0,1,0,0,0
17211,273954062,1.0,45.0,2,2.64,1,14,12,0.09018449361797001,35000.0,36000.0,0.0,0,1.0,0.009698456050387381,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2,1,45.0,0,0,1,0,0,0
17213,274683304,1.0,38.0,2,2.64,0,11,2,0.040633186555933336,38000.0,19000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,40.0,0,0,0,1,0,0
17214,274754187,2.0,46.0,3,2.64,1,9,8,0.3552198874087286,38000.0,38000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
17215,274922621,3.0,59.0,3,2.64,1,9,2,0.19240844991917952,38000.0,38000.0,0.0,0,1.0,0.014603422328744217,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,60.0,0,0,1,0,0,0
17216,270114604,2.0,50.0,3,2.64,1,14,6,0.09018449361797001,38000.0,38000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,50.0,0,0,0,1,0,0
17217,274907270,2.0,53.0,4,2.64,0,12,3,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,2,0,55.0,0,0,0,1,0,0
17218,274646419,2.0,53.0,4,2.64,0,12,5,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,55.0,0,0,0,1,0,0
17219,271803668,3.0,56.0,3,2.64,1,9,1,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,55.0,0,0,0,1,0,0
17220,273829263,3.0,58.0,3,2.64,1,9,8,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,60.0,0,0,1,0,0,0
17221,274916443,2.0,51.0,3,2.64,1,14,13,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,50.0,0,0,1,0,0,0
17222,274838763,2.0,47.0,3,2.64,1,9,4,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,45.0,0,0,1,0,0,0
17223,274950974,2.0,45.0,4,2.7,0,5,5,0.3552198874087286,42000.0,42000.0,0.0,0,1.0,0.014603422328744217,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,45.0,0,0,0,1,0,0
17224,274938348,1.0,38.0,3,2.64,1,14,12,0.09018449361797001,42000.0,42000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,2,0,40.0,0,0,0,1,0,0
17225,272467098,3.0,67.0,3,2.48,1,16,1,0.09018449361797001,43000.0,43000.0,0.0,0,1.0,0.009698456050387381,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,65.0,0,0,0,1,0,0
17226,273673595,2.0,52.6,2,2.64,1,12,3,0.3552198874087286,43000.0,43000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,55.0,0,0,0,1,0,0
17227,274999338,2.0,45.0,3,2.64,1,9,3,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,45.0,0,0,0,1,0,0
17228,274867406,2.0,54.0,4,2.5,0,16,8,0.09018449361797001,45000.0,45000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,55.0,0,0,0,1,0,0
17229,273270673,2.0,45.0,3,2.64,0,12,12,0.09018449361797001,45000.0,45000.0,0.0,0,1.0,0.006354160860598629,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,45.0,0,0,0,1,0,0
17230,274829186,2.0,51.0,4,2.7,0,16,3,0.3552198874087286,46000.0,46000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,50.0,0,0,0,1,0,0
17231,274307836,2.0,52.0,4,2.9,0,12,3,0.3552198874087286,48000.0,48000.0,0.0,0,1.0,0.014603422328744217,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,50.0,0,0,0,1,0,0
17232,274803153,2.0,52.0,4,2.64,0,12,3,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,2,0,50.0,0,0,0,1,0,0
17233,274619951,3.0,59.0,4,2.64,0,9,9,0.13204392174349255,50000.0,50000.0,0.0,0,1.0,0.014603422328744217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,60.0,0,0,0,1,0,0
17234,274969737,3.0,55.0,2,2.64,1,9,8,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.014603422328744217,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,55.0,0,0,1,0,0,0
17235,272375663,2.0,68.0,2,2.64,0,22,11,0.17852962488155621,50000.0,50000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,0,70.0,0,0,0,1,0,0
17236,274736854,3.0,60.0,3,2.64,1,9,3,0.09018449361797001,50000.0,50000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,60.0,0,0,0,1,0,0
17237,274865940,2.0,45.8,2,2.64,1,9,7,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.014603422328744217,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,45.0,0,0,0,0,1,0
17238,262642165,3.0,58.6,2,2.64,1,9,2,0.3552198874087286,55000.0,55000.0,0.0,0,1.0,0.014603422328744217,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,60.0,0,0,0,1,0,0
17239,268088774,3.0,63.0,4,2.7,0,12,10,0.3552198874087286,58000.0,58000.0,0.0,0,1.0,0.014603422328744217,2,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,2,0,65.0,0,0,0,1,0,0
